Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,
202698,Hopes and Dreams Day Nursery Ltd,51558066,R6106,Early Years Funding (PVIs and LA),"1,555.26",16/09/2019,Communities,
202706,Hornbill Service Management Ltd,51548165,R4506,IT Support & Maintenance,"19,661.06",04/09/2019,Resources,
233048,Houlton Church of England Multi Academy Trust,51553868,R4030,Materials,775.20,03/09/2019,Other Services,
233048,Houlton Church of England Multi Academy Trust,51555305,R6109,Funding payment to Academies and Non WCC Schools,"72,634.00",06/09/2019,Communities,
233048,Houlton Church of England Multi Academy Trust,51560103,R6107,SEN Statements Funding,"1,439.00",20/09/2019,Communities,
201314,Housing and Care 21,51558316,R5843,Extra Care,739.72,13/09/2019,People Group,
201314,Housing and Care 21,51558324,R5843,Extra Care,835.48,13/09/2019,People Group,
201314,Housing and Care 21,51558326,R5843,Extra Care,739.72,13/09/2019,People Group,
201314,Housing and Care 21,51558321,R5843,Extra Care,835.48,13/09/2019,People Group,
201314,Housing and Care 21,51559742,R5807,Social Care Block Contracts,"3,719.52",19/09/2019,People Group,
201314,Housing and Care 21,51554136,R5843,Extra Care,"10,627.20",19/09/2019,People Group,
201314,Housing and Care 21,51558313,R5843,Extra Care,"3,719.52",19/09/2019,People Group,
201314,Housing and Care 21,51558325,R5843,Extra Care,"3,719.52",19/09/2019,People Group,
201314,Housing and Care 21,51558304,R5843,Extra Care,"3,719.52",19/09/2019,People Group,
201314,Housing and Care 21,51560614,R5843,Extra Care,"2,247.21",23/09/2019,People Group,
235783,Hummingbirds Nursery Learning To Fly Ltd,51557148,R6106,Early Years Funding (PVIs and LA),582.12,13/09/2019,Communities,
202733,Humpty Dumpty Nursery Ltd,51557162,R6106,Early Years Funding (PVIs and LA),"12,690.22",13/09/2019,Communities,
202733,Humpty Dumpty Nursery Ltd,51558109,R6106,Early Years Funding (PVIs and LA),"2,177.36",16/09/2019,Communities,
231337,Huntercombe Hospital Stafford,51553679,R5702,Payments to External Contractors,"1,155.00",06/09/2019,Communities,
231337,Huntercombe Hospital Stafford,51553678,R5702,Payments to External Contractors,660.00,06/09/2019,Communities,
231337,Huntercombe Hospital Stafford,51553684,R5702,Payments to External Contractors,"2,970.00",06/09/2019,Communities,
221666,Hygienic Concepts Consumable Supplies Ltd (****1215),51551177,R2704,"Cleaning, Domestic & Caretaking Services / Supplies","1,286.34",13/09/2019,Fire and Rescue,
208324,Ian Williams Ltd,51555139,R2022,Property Services Building (LB),900.00,05/09/2019,Resources,
208324,Ian Williams Ltd,51559372,R2022,Property Services Building (LB),733.67,17/09/2019,Resources,
208324,Ian Williams Ltd,51557026,R2022,Property Services Building (LB),"3,393.62",27/09/2019,Resources,
208324,Ian Williams Ltd,51556463,R2022,Property Services Building (LB),534.16,27/09/2019,Resources,
208324,Ian Williams Ltd,51561977,R2022,Property Services Building (LB),713.55,27/09/2019,Resources,
208324,Ian Williams Ltd,51561978,R2022,Property Services Building (LB),632.34,27/09/2019,Resources,
208324,Ian Williams Ltd,51560821,R2022,Property Services Building (LB),718.58,27/09/2019,Resources,
208324,Ian Williams Ltd,51556461,R2022,Property Services Building (LB),"1,269.62",27/09/2019,Resources,
222610,ICAM Archive Systems Ltd,51550515,C1010,Acquisition Of New Assets,"22,100.00",13/09/2019,Capital,
230108,Inclusive Children's Therapy Services Ltd,51554250,R5702,Payments to External Contractors,847.50,06/09/2019,Communities,
230108,Inclusive Children's Therapy Services Ltd,51554251,R5702,Payments to External Contractors,950.00,06/09/2019,Communities,
230108,Inclusive Children's Therapy Services Ltd,51556089,R5702,Payments to External Contractors,"1,226.65",11/09/2019,Communities,
204625,Initial OS Education Ltd,51553749,R6107,SEN Statements Funding,"17,916.66",26/09/2019,Communities,
204625,Initial OS Education Ltd,51553747,R6107,SEN Statements Funding,"17,916.66",26/09/2019,Communities,
204625,Initial OS Education Ltd,51553681,R6107,SEN Statements Funding,"17,916.66",26/09/2019,Communities,
204625,Initial OS Education Ltd,51553745,R6107,SEN Statements Funding,"17,916.66",26/09/2019,Communities,
204625,Initial OS Education Ltd,51553685,R6107,SEN Statements Funding,"17,916.66",26/09/2019,Communities,
204625,Initial OS Education Ltd,51553680,R6107,SEN Statements Funding,"17,916.66",26/09/2019,Communities,
202860,Inprint Colour Ltd,51549798,R4008,Equipment - Access To Work,"1,105.00",09/09/2019,Fire and Rescue,
202860,Inprint Colour Ltd,51549805,R4008,Equipment - Access To Work,"1,810.00",09/09/2019,Fire and Rescue,
224132,Inquisitive Explorers Ltd t/a Femtinos,51551182,R4441,Professional Fees,"1,500.00",05/09/2019,Resources,
202862,Inside Out,51557222,R6106,Early Years Funding (PVIs and LA),"31,185.34",13/09/2019,Communities,
202862,Inside Out,51558022,R6106,Early Years Funding (PVIs and LA),"1,555.26",16/09/2019,Communities,
,Instant Offices Ltd,34143,,,690.00,13/09/2019,Communities,
202877,Insulation Contracting Services,51552626,C1030,"New Construction, Conversion & Renovation","3,682.00",18/09/2019,Capital,
202877,Insulation Contracting Services,51554379,C1030,"New Construction, Conversion & Renovation","2,513.00",20/09/2019,Capital,
202877,Insulation Contracting Services,51555161,R2024,Property Services Electrical (LE),"2,581.00",27/09/2019,Resources,
202877,Insulation Contracting Services,51554380,R2022,Property Services Building (LB),"1,640.00",27/09/2019,Resources,
213574,Integra Associates Ltd,51560802,R4506,IT Support & Maintenance,"7,125.00",30/09/2019,Communities,
208928,Integra Buildings Ltd,51555163,C1050,External Fees,"4,688.00",06/09/2019,Capital,
220816,Integra Technology Solutions,51546417,R2002,Building Maintenance,-578.75,02/09/2019,Communities,
220816,Integra Technology Solutions,51553729,R2002,Building Maintenance,"1,289.00",02/09/2019,Communities,
232438,Intelligent Data Collection Ltd,51553816,C1050,External Fees,"15,990.00",11/09/2019,Capital,
100325,Interhaze Ltd t/a Sebright House Care Home,51555406,R5807,Social Care Block Contracts,"21,000.00",27/09/2019,People Group,
202884,Interlocks Surveys Ltd,51554480,C1030,"New Construction, Conversion & Renovation","6,250.00",11/09/2019,Capital,
214103,IPP Education Ltd - CIPP Course Fees (****9723),51548241,R1601,Training,"2,895.00",12/09/2019,Resources,
202898,Iron Mountain Secure Shredding Ltd,51554535,R4441,Professional Fees,"9,310.34",04/09/2019,Resources,
202914,J & B Electrical Contractors Ltd,51552769,R4503,Hardware,"1,287.23",20/09/2019,Resources,
202914,J & B Electrical Contractors Ltd,51552771,R4503,Hardware,"1,451.05",20/09/2019,Resources,
202914,J & B Electrical Contractors Ltd,51552770,R4503,Hardware,660.28,20/09/2019,Resources,
225337,J R Education Ltd t/a Meadow View Farm School,51549222,R6107,SEN Statements Funding,"28,000.00",09/09/2019,Communities,
202945,J. D. Stephens (Civil Engineers) Ltd,51552767,R5702,Payments to External Contractors,"5,240.00",20/09/2019,Communities,
203022,Jack & Jill Pre-School Nursery Ltd,51557180,R6106,Early Years Funding (PVIs and LA),"18,278.57",13/09/2019,Communities,
203022,Jack & Jill Pre-School Nursery Ltd,51558095,R6106,Early Years Funding (PVIs and LA),"4,821.31",16/09/2019,Communities,
203021,Jack and Jill Pre-School,51558041,R6106,Early Years Funding (PVIs and LA),"7,776.30",16/09/2019,Communities,
203021,Jack and Jill Pre-School,51558550,R6106,Early Years Funding (PVIs and LA),"5,821.20",16/09/2019,Communities,
203025,Jack In The Box Day Nursery - Nuneaton  Ltd,51557264,R6106,Early Years Funding (PVIs and LA),"18,835.85",13/09/2019,Communities,
203025,Jack In The Box Day Nursery - Nuneaton  Ltd,51558099,R6106,Early Years Funding (PVIs and LA),"6,998.67",16/09/2019,Communities,
231215,Jack Moody Recycling Ltd,51559228,R5702,Payments to External Contractors,717.75,30/09/2019,Communities,
231215,Jack Moody Recycling Ltd,51559228,R5702,Payments to External Contractors,"3,571.43",30/09/2019,Communities,
231215,Jack Moody Recycling Ltd,51559228,R5702,Payments to External Contractors,"4,122.86",30/09/2019,Communities,
231215,Jack Moody Recycling Ltd,51559228,R5702,Payments to External Contractors,"6,370.40",30/09/2019,Communities,
231215,Jack Moody Recycling Ltd,51559228,R5702,Payments to External Contractors,"2,533.91",30/09/2019,Communities,
231215,Jack Moody Recycling Ltd,51559228,R5702,Payments to External Contractors,"1,895.85",30/09/2019,Communities,
226218,Jacobs UK Ltd (****8026),51548694,C1030,"New Construction, Conversion & Renovation","10,518.00",04/09/2019,Capital,
203039,Jam Kangaroo Nursery,51557160,R6106,Early Years Funding (PVIs and LA),"11,060.28",13/09/2019,Communities,
203039,Jam Kangaroo Nursery,51557985,R6106,Early Years Funding (PVIs and LA),"2,332.89",16/09/2019,Communities,
230894,Jelly Beans Nurture Nursery Ltd,51557186,R6106,Early Years Funding (PVIs and LA),"5,782.39",13/09/2019,Communities,
230894,Jelly Beans Nurture Nursery Ltd,51558033,R6106,Early Years Funding (PVIs and LA),"2,332.89",16/09/2019,Communities,
209825,Jeremy Benn Associates Ltd t/a JBA Consulting,51549305,R5702,Payments to External Contractors,595.00,09/09/2019,Communities,
239183,JNP Group Consulting Engineers Ltd,51549156,R4409,Consultancy,"3,200.00",09/09/2019,Communities,
203215,Johnsons (Henley) Ltd T/a Johnsons Quality Coach & Bus Travel,51550149,R4310,"Printing, Photocopying and Reprographics",665.00,11/09/2019,Communities,
203215,Johnsons (Henley) Ltd T/a Johnsons Quality Coach & Bus Travel,51552766,R3203,Vehicle Hire / Lease,"2,850.00",11/09/2019,People Group,
203215,Johnsons (Henley) Ltd T/a Johnsons Quality Coach & Bus Travel,51552097,R3204,Home To School / College Transport,825.00,13/09/2019,Communities,
203215,Johnsons (Henley) Ltd T/a Johnsons Quality Coach & Bus Travel,51554175,R3204,Home To School / College Transport,"9,900.00",26/09/2019,Communities,
203241,Jp Graphic Design,51541579,R4441,Professional Fees,"1,205.00",04/09/2019,People Group,
226777,Juliettes Childminding,51556367,R6106,Early Years Funding (PVIs and LA),518.42,10/09/2019,Communities,
226777,Juliettes Childminding,51556654,R6106,Early Years Funding (PVIs and LA),582.12,11/09/2019,Communities,
221219,K & K Healthcare Ltd (t/a Kasli Phamacy),51556253,R5702,Payments to External Contractors,552.93,18/09/2019,Communities,
203329,Kaleidoscope Press Ltd,51553342,R4310,"Printing, Photocopying and Reprographics","2,475.00",24/09/2019,Communities,
237575,"Kandap (Kerbstones, Asphalt and Parking) Ltd",51554177,R4030,Materials,558.00,03/09/2019,Other Services,
203367,Keltruck Ltd,51554716,R4030,Materials,800.49,05/09/2019,Communities,
203367,Keltruck Ltd,51554695,R4030,Materials,992.00,05/09/2019,Communities,
203367,Keltruck Ltd,51554696,R4030,Materials,"2,020.00",05/09/2019,Communities,
100077,Kenilworth Grange - Care UK,51555404,R5807,Social Care Block Contracts,"58,740.00",27/09/2019,People Group,
237953,Kenilworth Multi Academy Trust t/a Kenilworth School,51559675,R6107,SEN Statements Funding,"3,067.00",20/09/2019,Communities,
209613,Kenilworth News and Gifts,51550475,R4058,"Books, Newspapers & Publications",684.45,02/09/2019,Resources,
215605,Key Transitions Ltd,51556895,R5459,Leaving Care Accommodation,"7,971.43",11/09/2019,People Group,
215605,Key Transitions Ltd,51557368,R5459,Leaving Care Accommodation,"7,971.43",12/09/2019,People Group,
234543,KeyOstas Ltd,51553813,R1601,Training,796.00,27/09/2019,Fire and Rescue,
214958,KeyRing - Living Support Networks,51553008,R5807,Social Care Block Contracts,"15,740.00",13/09/2019,People Group,
227495,Kicktek Ltd T/A  Teach Tech.xyz/ Teach Tech Lamps,51561085,R4503,Hardware,"1,580.79",26/09/2019,Resources,
203407,KIDS,51520180,R5702,Payments to External Contractors,925.45,24/09/2019,Communities,
203419,Kineton Playgroup Ltd,51551377,R6106,Early Years Funding (PVIs and LA),600.00,03/09/2019,Communities,
203419,Kineton Playgroup Ltd,51557327,R6106,Early Years Funding (PVIs and LA),"24,385.40",13/09/2019,Communities,
203419,Kineton Playgroup Ltd,51557992,R6106,Early Years Funding (PVIs and LA),"5,443.41",16/09/2019,Communities,
209865,King Edward VI School Academy (STRATFORD),51559772,R5501,Grants / Donations to External Organisations,"2,065.00",20/09/2019,Communities,
203429,Kings Meadow Nursery,51557170,R6106,Early Years Funding (PVIs and LA),"9,313.92",13/09/2019,Communities,
203429,Kings Meadow Nursery,51558043,R6106,Early Years Funding (PVIs and LA),"2,332.89",16/09/2019,Communities,
203430,Kingsbury 1st Playgroup,51551376,R6106,Early Years Funding (PVIs and LA),800.00,03/09/2019,Communities,
203430,Kingsbury 1st Playgroup,51551380,R6106,Early Years Funding (PVIs and LA),"1,500.00",03/09/2019,Communities,
203430,Kingsbury 1st Playgroup,51557282,R6106,Early Years Funding (PVIs and LA),"11,642.40",13/09/2019,Communities,
203430,Kingsbury 1st Playgroup,51557999,R6106,Early Years Funding (PVIs and LA),"1,244.21",16/09/2019,Communities,
227994,Kingsbury School - A Specialist Science & Maths Academy,51559665,R6107,SEN Statements Funding,692.00,20/09/2019,Communities,
203436,Kingsley School,51557232,R6106,Early Years Funding (PVIs and LA),"11,060.28",13/09/2019,Communities,
239131,Kingstone and Thruxton Primary School,51552867,R6109,Funding payment to Academies and Non WCC Schools,"1,200.00",05/09/2019,Communities,
203453,Knightlow Childrens Partnership Ltd,51557181,R6106,Early Years Funding (PVIs and LA),"28,136.19",13/09/2019,Communities,
203458,Konica Minolta Business Solutions (UK) Ltd (****3699),51558335,R4310,"Printing, Photocopying and Reprographics","1,048.08",13/09/2019,Schools,
239187,L K Pollution Response Ltd,51561561,C1050,External Fees,"8,050.00",26/09/2019,Capital,
231611,Ladybirds Pre-School,51557156,R6106,Early Years Funding (PVIs and LA),"11,002.07",13/09/2019,Communities,
236394,Laranca Engineering Ltd,51560189,C1060,Grants & Contributions To Outside Organisations,"10,100.00",26/09/2019,Capital,
219239,Larch Psychology Ltd,51555283,R4441,Professional Fees,"2,871.91",06/09/2019,People Group,
226252,Lawrence Sheriff School Academy Trust,51559653,R6107,SEN Statements Funding,997.00,20/09/2019,Communities,
228966,Leamington Hastings Church of England Academy,51557294,R6106,Early Years Funding (PVIs and LA),"2,095.63",13/09/2019,Communities,
226070,Leamington LAMP Ltd (****3421),51557129,R5702,Payments to External Contractors,"3,420.00",12/09/2019,Communities,
226070,Leamington LAMP Ltd (****3421),51557565,R4030,Materials,912.15,12/09/2019,Other Services,
226070,Leamington LAMP Ltd (****3421),51557936,R5702,Payments to External Contractors,"3,465.00",23/09/2019,Communities,
226070,Leamington LAMP Ltd (****3421),51553224,R5702,Payments to External Contractors,"7,512.50",26/09/2019,Communities,
226070,Leamington LAMP Ltd (****3421),51553230,R5702,Payments to External Contractors,"7,512.50",26/09/2019,Communities,
226070,Leamington LAMP Ltd (****3421),51553231,R5702,Payments to External Contractors,"5,375.00",26/09/2019,Communities,
239238,Learn Academies Trust,51544096,R1601,Training,800.00,04/09/2019,Schools,
224833,Leica Geosystems Ltd,51550300,R4015,Equipment Repair & Maintenance,524.50,13/09/2019,Communities,
203570,Leicestershire County Council,51550306,R4409,Consultancy,"1,614.88",11/09/2019,Communities,
203583,LexisNexis,51556015,R4506,IT Support & Maintenance,"2,700.00",20/09/2019,Resources,
203583,LexisNexis,51557131,R4702,Subscriptions To Organisations,"3,400.00",24/09/2019,Communities,
238807,Lifescope Ltd,51522725,R4441,Professional Fees,662.68,26/09/2019,Resources,
237388,Link 2 Recruit Ltd,51551148,R1101,Agency Staff Pay,629.44,06/09/2019,Communities,
,Liquiline Ltd,28880,,,595.00,03/09/2019,Communities,
239205,Little Achievers Day Nursery,51557360,R6106,Early Years Funding (PVIs and LA),582.12,24/09/2019,Communities,
239205,Little Achievers Day Nursery,51558017,R6106,Early Years Funding (PVIs and LA),777.63,24/09/2019,Communities,
203627,Little Angels Nursery of Leamington Spa,51557265,R6106,Early Years Funding (PVIs and LA),"4,656.96",13/09/2019,Communities,
203627,Little Angels Nursery of Leamington Spa,51558074,R6106,Early Years Funding (PVIs and LA),"1,166.45",16/09/2019,Communities,
238718,Little Blossoms Day Nursery,51557323,R6106,Early Years Funding (PVIs and LA),"9,313.92",13/09/2019,Communities,
238718,Little Blossoms Day Nursery,51558067,R6106,Early Years Funding (PVIs and LA),"7,776.30",16/09/2019,Communities,
203630,Little Crackley School,51557206,R6106,Early Years Funding (PVIs and LA),"19,908.50",12/09/2019,Communities,
233504,Little Cubs Nursery Ltd,51557259,R6106,Early Years Funding (PVIs and LA),"11,642.40",13/09/2019,Communities,
203631,Little Glendalers Preschool Ltd,51557229,R6106,Early Years Funding (PVIs and LA),"29,106.00",13/09/2019,Communities,
203633,Little Gregs Pre-School,51557333,R6106,Early Years Funding (PVIs and LA),"17,580.02",13/09/2019,Communities,
203633,Little Gregs Pre-School,51557996,R6106,Early Years Funding (PVIs and LA),"1,866.31",16/09/2019,Communities,
232992,Little Learners Day Nursery Camp Hill Ltd,51557247,R6106,Early Years Funding (PVIs and LA),"16,548.90",13/09/2019,Communities,
